,Track ID,Track Name,Track Popularity,Artist Name,Artist Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
13083,5afiI8ZLJjTDbL8wsIXMSn,Love Song 28,0,Jullian Gomes,34,0.961,0.337,9,-10.361,0,0.0999,0.00495,0.026,0.0785,0.501,120.036
13084,3qD5Gqo4tVaB5ZTEbmH491,change your mind,15,Orchid Mantis,46,0.542,0.65,7,-8.14,1,0.0287,0.154,0.0421,0.117,0.164,135.008
13085,0hbL0lbapKghBR2K2Xl1wo,zero (ft. Mereba),29,cktrl,37,0.57,0.406,1,-11.377,1,0.145,0.689,0.00932,0.129,0.337,139.817
13086,2on2XttfSjE4rjGo3xyGVm,Mashita,0,Mansur Brown,45,0.555,0.206,9,-18.143,1,0.0303,0.808,0.891,0.111,0.352,135.954
13087,4R6teRAXBdWkrhnxcfxQK4,Una,13,Alex The Flipper,25,0.808,0.544,5,-9.819,0,0.0689,0.187,0.0221,0.168,0.545,100.021
13088,09sfouLbAGmNrbxxtz37aH,Down,0,Fabich,55,0.727,0.576,5,-9.535,0,0.308,0.0584,0.000391,0.285,0.54,112.98
13089,3SwN8BDBWTzaO2rCF0vZAR,If I Could,45,Charlotte Day Wilson,62,0.697,0.323,1,-7.609,1,0.057,0.848,0.559,0.302,0.269,115.957
13090,2d9VJKJAE2lmTqyWQVFpeN,Memories,30,Fenster,25,0.759,0.543,1,-8.387,1,0.0244,0.579,0.85,0.0722,0.5,105.943
13091,7gKNBzKt11NgBZJS5SZhnP,Feel,0,"quickly, quickly",47,0.472,0.776,4,-6.439,1,0.0661,0.46,0.00077,0.44,0.395,116.015
13092,20nb7dVQJq1aQOe8yV7Zx1,TOP DOWN,11,Theodor Black,35,0.479,0.541,1,-12.153,0,0.428,0.718,0.0304,0.294,0.52,108.58
13093,2EsL4kfdrEZJTKRFhuMDbY,Nothing’s Special,16,Oneohtrix Point Never,49,0.197,0.28,7,-8.395,1,0.0332,0.672,0.000937,0.0905,0.0718,90.639
13094,3Z2Z4e75S85WtIhfau6qTk,LOOP,10,Theodor Black,35,0.496,0.489,1,-13.158,0,0.375,0.899,0.00998,0.467,0.188,131.433
13095,02nfBodSDuFx0Wp7XV4bn8,Moonshine,14,Ngaiire,39,0.771,0.576,9,-6.875,1,0.0391,0.561,0.000116,0.226,0.535,112.993
13096,3LqH8V4gEdmuH0mUjbceRc,Omw,2,((( O ))),60,0.799,0.497,1,-9.185,0,0.186,0.578,0.365,0.119,0.458,113.992
13097,723dCKhbBeqqNtyIaigqAj,sinking feeling,24,Towerz,60,0.801,0.142,2,-16.834,1,0.0535,0.845,0.0655,0.116,0.368,79.994
13098,4oElBWNxGX0Lg8wD1k5uHx,Stages,0,Adi Oasis,55,0.71,0.525,1,-8.01,1,0.246,0.0285,0.00771,0.122,0.67,143.998
13099,1TBPxsXFzMwCR2KfhZAoLG,Midnight,0,Fabich,55,0.716,0.435,1,-9.92,0,0.168,0.453,0.559,0.125,0.876,92.974
13100,6eDIpPpLQHChSaRUY71Xv7,Portrait,0,James McAlister,41,0.237,0.142,11,-21.776,1,0.0342,0.956,0.669,0.112,0.075,137.825
13101,3tiTIOkXIaozD8PLUJzLvF,3,11,Ngaiire,39,0.117,0.253,8,-9.389,1,0.0349,0.861,0.422,0.172,0.0521,94.151
13102,3BGppswSnFNGUSFiJ6rj4n,Show Me Up,56,Lil Tecca,79,0.674,0.453,6,-10.293,0,0.0612,0.155,1.21e-06,0.0933,0.22,128.107
13103,2OGeixhVx0j3TfoUDT1dh1,STROLLING,10,Theodor Black,35,0.479,0.758,9,-10.771,1,0.25,0.795,0.00293,0.0972,0.323,139.853
13104,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,84,The Police,78,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401
13105,1nvvaiJbrhCkM3Az74N1pM,Ranjha - Sid X Kiara Version,67,Jasleen Royal,70,0.237,0.357,1,-8.838,1,0.0419,0.613,0.000276,0.0919,0.144,165.612
13106,4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,83,Kaifi Khalil,71,0.577,0.379,11,-13.235,1,0.0374,0.909,0.000586,0.0986,0.26,139.585
13107,1stiSonuKkZqhI1o9nZ9MT,Raataan Lambiyan,70,Tanishk Bagchi,82,0.721,0.628,10,-5.546,1,0.0409,0.61,6.16e-05,0.108,0.514,81.008
13108,1418IuVKQPTYqt7QNJ9RXN,Maan Meri Jaan,85,King,78,0.698,0.505,6,-8.242,0,0.0356,0.354,6.16e-05,0.0995,0.396,95.868
13109,7wqNKCHh87HfIOGNgfyRCk,Ghodey Pe Sawaar,65,Amit Trivedi,75,0.777,0.481,3,-6.127,1,0.0274,0.794,4.23e-05,0.265,0.814,102.003
13110,6SnqFFm7Qp68efuVygvwtU,Tu Mile Dil Khile,49,Asees Kaur,75,0.736,0.634,5,-4.935,1,0.0307,0.305,4.75e-06,0.08,0.366,93.96
13111,6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",80,Pritam,89,0.577,0.574,7,-6.525,1,0.0278,0.572,6.16e-05,0.1,0.436,94.009
13112,0BlKsjU5Md37Z1CZ6UY6bT,Bahara X,68,Ezu,59,0.722,0.309,7,-12.729,1,0.0413,0.676,4e-05,0.13,0.832,98.88
13113,018eOid2aGaPdxon7T6GsC,"Shayad (From ""Love Aaj Kal"")",68,Pritam,89,0.487,0.456,8,-7.144,1,0.0319,0.789,1.79e-06,0.141,0.348,136.088
13114,2eTkxblLeqdTSsb2ivafDX,"Galliyan Returns (From ""Ek Villain Returns"")",70,Ankit Tiwari,69,0.43,0.612,10,-5.534,0,0.0392,0.432,2.29e-06,0.0955,0.241,85.959
13115,0v77QqHiZUvfJkCk2rGRqw,Ranjha,69,Jasleen Royal,70,0.611,0.566,1,-5.861,1,0.0388,0.507,6.16e-05,0.0971,0.312,82.984
13116,0tpwqQhdfJXRcUDSNRjb9O,"Mere Yaaraa (From ""Sooryavanshi"")",71,Arijit Singh,91,0.324,0.539,2,-8.076,1,0.038,0.713,3.15e-05,0.118,0.486,120.526
13117,08Isz2ETWSBhvIl8UpKYsp,No Love,80,Shubh,76,0.768,0.487,4,-8.936,0,0.0431,0.24,6.16e-05,0.175,0.722,137.034
13118,0NvGVd87SYZnryTcfQPKUO,Kali Kali Zulfon Ke,69,Madhur Sharma,68,0.612,0.495,7,-6.699,1,0.0383,0.726,6.16e-05,0.125,0.433,154.03
13119,6zAvNLJkdyRApUHnlJjKfO,Jhoom - R&B Mix,68,Ali Zafar,60,0.662,0.4,2,-11.2,1,0.0548,0.735,1.65e-05,0.0863,0.617,79.972
13120,7sVEoPc5ZUUQerRkgTypUZ,"Srivalli (From ""Pushpa The Rise Part - 01"")",69,Javed Ali,72,0.787,0.603,9,-4.781,1,0.034,0.435,6.16e-05,0.101,0.743,106.984
13121,29m79w9xPMH4YCD6r8JSmV,Excuses,77,AP Dhillon,79,0.837,0.717,5,-7.749,0,0.0822,0.0842,6.16e-05,0.149,0.494,94.984
13122,4uK0M8AI6gyFmyzUneQpbi,"Rait Zara Si (From ""Atrangi Re"")",70,A.R. Rahman,82,0.563,0.495,2,-10.272,1,0.0362,0.781,6.16e-05,0.0837,0.244,125.998
13123,57jOEZtoLQK4zF2x55bdkp,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",71,Rochak Kohli,73,0.718,0.382,7,-8.237,1,0.0466,0.585,6.16e-05,0.128,0.499,87.029
13124,5urYiIXu1ZhfMAOsp7WDTc,"Dil Ko Karaar Aaya (From ""Sukoon"")",75,Yasser Desai,69,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986
13125,6cUOiOY5qh2FpIQWIYAd2h,Mehrama,70,Pritam,89,0.56,0.631,7,-9.032,1,0.0334,0.861,0.0133,0.0985,0.376,107.987
13126,6IaHIJYxIG8xbosaRr25AC,Parshawan,68,Harnoor,66,0.799,0.44,1,-7.422,0,0.061,0.559,6.16e-05,0.105,0.43,90.006
13127,1iZLpuGMr4tn1F5bZu32Kb,Bijlee Bijlee,71,Harrdy Sandhu,69,0.795,0.67,1,-5.313,0,0.143,0.269,6.16e-05,0.0733,0.643,100.004
13128,3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,72,Alka Yagnik,81,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925
13129,3jf5303mzzJ96O8xFTcEn4,"Mann Bharryaa 2.0 (From ""Shershaah"")",67,B Praak,75,0.428,0.467,2,-4.904,1,0.0327,0.68,6.16e-05,0.135,0.193,90.831
13130,3oWxFNsXstcancCR1wODR4,Tera Ban Jaunga,69,Akhil Sachdeva,67,0.605,0.53,11,-6.346,1,0.0246,0.821,6.16e-05,0.131,0.397,93.95
13131,1r6sFC5J0p9r3jcfIoSGDM,Taaron Ke Shehar,65,Neha Kakkar,77,0.441,0.61,9,-5.182,0,0.0404,0.238,6.16e-05,0.101,0.348,79.736
13132,4PwTeFfKqmR3XIeXXUBDOf,"Maiyya Mainu (From ""Jersey"")",75,Sachet-Parampara,68,0.63,0.739,7,-3.942,1,0.0248,0.194,6.16e-05,0.113,0.224,109.985
13133,0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")",69,Vishal-Shekhar,80,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034
13134,2RJCustVwESEgBF9WNFi79,"Surili Akhiyon Wale (From ""Veer"")",0,Rahat Fateh Ali Khan,75,0.514,0.574,4,-5.788,1,0.0312,0.402,6.16e-05,0.0965,0.4,75.89
13135,5O932cZmzOZGOGZz9RHx20,Khairiyat,72,Pritam,89,0.534,0.481,7,-9.016,0,0.0412,0.697,6.16e-05,0.142,0.293,124.914
13136,3H43T5swYywvcdCBFiDgW6,Manwa Laage,59,Shreya Ghoshal,83,0.676,0.671,7,-6.271,1,0.0526,0.568,6.16e-05,0.0885,0.572,81.046
13137,2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")",72,Akhil,67,0.435,0.658,7,-5.949,0,0.0368,0.699,6.16e-05,0.125,0.524,77.17
13138,5X5db3FrBOHbibrFKA02MQ,"Chashni (From ""Bharat"")",63,Abhijeet Srivastava,57,0.756,0.52,6,-8.642,1,0.0341,0.495,6.16e-05,0.0901,0.684,119.92
13139,79hQvdTHNBkq2fp2ZrM8b2,Pal,62,Javed-Mohsin,64,0.495,0.498,7,-7.023,0,0.0337,0.701,6.16e-05,0.0706,0.32,133.992
13140,6mTvwBzWTGDOVeCNQEqtOE,Soch Na Sake,70,Amaal Mallik,71,0.505,0.667,9,-5.797,1,0.0323,0.597,6.16e-05,0.213,0.516,151.728
13141,0hFUtSsV2itYEUTZGj6w5H,"Aabaad Barbaad (From ""Ludo"")",61,Pritam,89,0.626,0.522,7,-5.857,1,0.0317,0.686,6.16e-05,0.41,0.628,118.001
13142,5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,67,Vishal-Shekhar,80,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012
13143,1UWacd8x8tPPwmrPB1MoBI,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",69,Pritam,89,0.495,0.654,3,-6.639,0,0.0679,0.713,6.16e-05,0.165,0.35,123.896
13144,6TFESXMfJJWwccviaxGAMa,Humsafar,63,Akhil Sachdeva,67,0.319,0.552,7,-6.401,1,0.0307,0.719,6.16e-05,0.144,0.221,93.991
13145,1O3WfEwaSpsgZ6tw8jNT8I,Maana Ke Hum Yaar Nahin,60,Sachin-Jigar,78,0.537,0.367,8,-9.362,1,0.0241,0.815,6.16e-05,0.132,0.348,90.953
13146,7tl1En7BCSnD6Qb5OGlEIE,Paniyon Sa,56,Atif Aslam,79,0.523,0.768,7,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03
13147,7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,63,Pritam,89,0.512,0.752,4,-4.857,0,0.0534,0.305,6.16e-05,0.708,0.428,127.965
13148,6LoKHUJWM3qxHWL5wQOuss,Tere Sang Yaara,0,Atif Aslam,79,0.539,0.551,8,-7.351,1,0.0361,0.651,6.16e-05,0.124,0.556,75.899
13149,1feANd8EfcDP5UqSvbheM3,"Bekhayali (From ""Kabir Singh"")",66,Sachet Tandon,74,0.308,0.585,9,-5.18,0,0.0428,0.45,6.16e-05,0.319,0.345,171.843
13150,1Y8jKq7CYLEW6PWp11jWZC,Kalank (Title Track),0,Arijit Singh,91,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999
13151,7sJQv0LRPgM2xCkkdWOlyj,Mere Sohneya,64,Sachet Tandon,74,0.376,0.643,9,-5.713,1,0.0411,0.558,6.16e-05,0.217,0.646,136.228
13152,5wdlz4N7s1Xyr4y4RXhZJM,"Photo (From ""Luka Chuppi"")",61,Karan Sehmbi,56,0.739,0.644,7,-5.881,0,0.0503,0.103,6.16e-05,0.189,0.315,94.996
13153,4Y1Sd0fSSxHEMrWkd2x3EW,Tere Bin,62,Rahat Fateh Ali Khan,75,0.649,0.716,7,-3.936,1,0.0384,0.268,4.51e-06,0.603,0.639,86.949
13154,6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")",68,Payal Dev,68,0.473,0.401,4,-7.018,0,0.0241,0.629,1.17e-05,0.154,0.345,90.076
13155,7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,75,Pritam,89,0.609,0.538,6,-7.842,1,0.0273,0.328,6.16e-05,0.125,0.608,130.015
13156,43GfQ1SC17rBWiHkOtdwK8,Jab Koi Baat - Recreated,68,Atif Aslam,79,0.667,0.621,5,-5.697,1,0.0271,0.47,4.15e-05,0.13,0.451,106.032
13157,0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,70,Vishal-Shekhar,80,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936
13158,6fScgF2Y63ScU73nYju0ny,O Saathi,69,Atif Aslam,79,0.481,0.496,8,-7.421,1,0.0262,0.588,6.16e-05,0.132,0.453,89.839
13159,6f3ANRNQ8nCiPZ6VqXqq93,Main Rahoon Ya Na Rahoon,68,Amaal Mallik,71,0.55,0.488,6,-8.059,1,0.0284,0.718,0.000118,0.126,0.301,136.025
13160,3uL1IBFhg52VcQqOwAG01E,Mast Magan,67,Arijit Singh,91,0.659,0.774,7,-7.014,1,0.0372,0.606,0.000333,0.185,0.883,82.995
13161,6bdpj89aYEBjhpsenXAsmO,Enna Sona,71,A.R. Rahman,82,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026
13162,2PEo8JQ48mfEv8a2HLqDvt,"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",69,Sachin-Jigar,78,0.875,0.846,7,-5.276,1,0.0716,0.137,1.15e-05,0.123,0.697,114.981
13163,6FAYpZ4jve8vpvTwUvjK6H,Jhoome Jo Pathaan,82,Vishal-Shekhar,80,0.817,0.738,7,-7.639,1,0.0748,0.0964,6.16e-05,0.331,0.616,104.964
13164,7E0A86Yhc0ZyOl6aAPE5wN,"Main Khiladi - From ""Selfiee""",74,Tanishk Bagchi,82,0.766,0.875,1,-3.195,1,0.0963,0.0799,9.53e-06,0.124,0.775,131.015
13165,1t39FBb0zsKv5krZaqZKCB,"Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")",72,Pritam,89,0.841,0.87,9,-4.487,1,0.216,0.607,8.83e-06,0.0734,0.803,122.005
13166,0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")",82,Vishal-Shekhar,80,0.773,0.795,8,-5.537,0,0.0412,0.0587,0.00237,0.154,0.649,115.997
13167,3hts3cIWNG8A2063si9GLP,Bijli,64,Sachin-Jigar,78,0.573,0.819,1,-6.246,1,0.256,0.306,1.13e-06,0.0653,0.862,108.786
13168,2ZD4aIEepqZsdxPxLSuUhm,Tere Pyaar Mein,80,Pritam,89,0.679,0.748,9,-5.487,0,0.054,0.111,6.16e-05,0.183,0.406,118.945
13169,3ZjMdVOWxQ53FKrmkgCv95,"Psycho Saiyaan (From ""Saaho"")",66,Sachet Tandon,74,0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857
13170,0QT9B8Yfrz0vi66oXMrKJg,"Character Dheela 2.0 (From ""Shehzada"")",72,Pritam,89,0.841,0.863,11,-4.73,1,0.0642,0.00332,9.64e-05,0.111,0.426,111.955
13171,5zfRl79umXWvKoA7p4KEPa,"Tip Tip (From ""Sooryavanshi"")",68,Tanishk Bagchi,82,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01
13172,6G699QfN1BWYWXfiblH51F,"Kusu Kusu (From ""Satyameva Jayate 2"")",69,Tanishk Bagchi,82,0.742,0.911,8,-2.812,1,0.0572,0.0137,0.00081,0.0593,0.78,101.0
13173,6TtNVOFQUbQDUbTQwdILH1,"Coka 2.0 (From ""Liger"")",61,Jaani,68,0.743,0.922,7,-3.025,1,0.121,0.411,2.36e-06,0.287,0.873,96.933
13174,0NODNDsiY0sK5P0TnmDMSE,"Munda Sona Hoon Main (From ""Shehzada"")",71,Pritam,89,0.775,0.83,9,-4.905,0,0.0571,0.271,6.16e-05,0.191,0.913,130.024
13175,1K8zYNuDywMknSJuNGoWy0,O Saki Saki,52,Neha Kakkar,77,0.737,0.961,10,-0.155,0,0.0747,0.163,6.16e-05,0.361,0.568,108.014
13176,6yCjolEJwcC8zoZaKlXbMD,Manike,54,Yohani,69,0.551,0.578,1,-7.005,0,0.0732,0.522,6.16e-05,0.073,0.509,106.772
13177,4oU3ELywkFbHbHpqqBZYig,Hauli Hauli,51,Garry Sandhu,66,0.705,0.982,1,-3.376,1,0.0788,0.0212,3.18e-05,0.337,0.571,94.99
13178,1y5beX4vn7QPfg36r4jiWo,"Sakhiyan2.0 (From ""BellBottom"")",52,Maninder Buttar,64,0.817,0.715,9,-5.13,1,0.0484,0.183,6.16e-05,0.214,0.398,100.002
13179,1XSSm7oKOzNE8oUapjIRWV,"The Punjaabban Song (From ""Jugjugg Jeeyo"")",63,Tanishk Bagchi,82,0.779,0.964,10,-2.888,0,0.0995,0.0858,1.46e-05,0.676,0.613,139.241
13180,5gDVe2ZnEP9xlAEfqBYcXB,Jehda Nasha,54,Tanishk Bagchi,82,0.881,0.676,1,-4.76,1,0.0812,0.0848,0.000387,0.0693,0.843,119.965
13181,56lHtVpvNxFSKewJKpeYc3,Yaar Naa Miley,56,Yo Yo Honey Singh,74,0.663,0.938,7,-2.894,0,0.0335,0.0102,9.01e-06,0.75,0.551,127.988
13182,0z8wIFS6LUp2iz6kajcID7,"Current Laga Re (From ""Cirkus"")",62,Nakash Aziz,69,0.504,0.966,7,-3.072,0,0.389,0.282,1.89e-06,0.0733,0.414,151.031
13183,208sMwgVcaFt2mT79Df1KG,"Naacho Naacho (From ""Rrr"")",68,Vishal Mishra,72,0.438,0.986,10,-3.384,0,0.14,0.35,0.000343,0.0773,0.736,159.894
13184,5z8P3KHt2ZJUW8XXcaS0vN,Aap Jaisa Koi,54,Tanishk Bagchi,82,0.724,0.898,11,-5.104,0,0.044,0.0123,0.00213,0.0824,0.641,117.99
13185,0RNMEHUopgrDVk7XE4xRdp,Kyaa Baat Haii 2.0,51,Harrdy Sandhu,69,0.797,0.71,6,-4.267,0,0.0946,0.128,6.16e-05,0.143,0.45,93.913
13186,7hUSrWxMzNHjOKX1oa7TZ1,Yeh Ek Zindagi,53,Achint,49,0.7,0.804,11,-4.985,0,0.0739,0.615,6.16e-05,0.199,0.961,121.955
13187,4ZiH6RyMrw2vlgD6vrvzBd,"Hungama Ho Gaya (From ""Queen"")",37,Asha Bhosle,71,0.625,0.848,8,-7.245,0,0.0456,0.103,0.183,0.284,0.507,138.058
13188,4oglYe270D9yn6Gc0JWc03,"Oo Bolega Ya Oo Oo Bolega (From ""Pushpa The Rise Part - 01"")",61,Kanika Kapoor,59,0.922,0.763,5,-5.948,0,0.0974,0.261,0.0672,0.464,0.478,128.032
13189,2cbaCL38j8eUXBQjvLawET,"Bhool Bhulaiyaa 2 Title Track (From ""Bhool Bhulaiyaa 2"")",69,Pritam,89,0.857,0.893,7,-2.87,0,0.0422,0.0663,6.16e-05,0.0335,0.845,108.022
13190,3KeMulXbLDJBQdY5PZbGEh,Param Sundari,69,A.R. Rahman,82,0.815,0.761,4,-7.162,0,0.144,0.192,6.16e-05,0.0272,0.82,121.999
13191,5OcGETO7eEKjKme4gm0r7y,"Dance Ka Bhoot (From ""Brahmastra"")",62,Pritam,89,0.632,0.929,6,-5.297,1,0.128,0.0503,6.16e-05,0.271,0.584,136.008
13192,1GjRIaC1VRaPw8cl5CAjuF,"Saami Saami (From ""Pushpa The Rise Part - 01"")",59,Sunidhi Chauhan,76,0.837,0.801,5,-4.978,0,0.308,0.53,1.03e-06,0.174,0.908,139.894
13193,5pbOpE6CfRgGnPPZJSDfME,"Chaka Chak (From ""Atrangi Re"")",57,A.R. Rahman,82,0.816,0.747,10,-6.86,0,0.206,0.064,1.07e-05,0.0806,0.842,82.019
13194,09vHbIezp9NP31CZWysk3v,"Najaa (From ""Sooryavanshi"")",67,Tanishk Bagchi,82,0.786,0.727,9,-5.028,0,0.051,0.0818,6.16e-05,0.0824,0.697,93.97
13195,2FlkFn2YRzTQ13Fu2tfHb0,"Tenu Lehenga (From ""Satyameva Jayate 2"")",58,Tanishk Bagchi,82,0.828,0.938,8,-0.771,1,0.206,0.013,0.000123,0.118,0.509,99.947
13196,7Go5unxYBw3RT5XoFGUatF,Aata Majhi Satakli,46,Yo Yo Honey Singh,74,0.736,0.94,6,-3.94,0,0.215,0.2,0.00233,0.113,0.556,78.991
13197,3cTJHpoAx4DRKBaVmBb6eU,G Phaad Ke,25,Divya Kumar,66,0.846,0.747,7,-5.998,0,0.0694,0.0694,6.16e-05,0.144,0.79,128.007
13198,2Wu9PNpLUCBl3W1GaPqkhl,"Morni Banke (From ""Badhaai Ho"")",58,Guru Randhawa,73,0.816,0.922,11,-2.963,0,0.149,0.178,6.16e-05,0.373,0.887,95.006
13199,06wmFmUzR15wlWpjTYwVTr,Chalti Hai Kya 9 Se 12,49,Dev Negi,65,0.804,0.887,7,-5.169,0,0.0418,0.0355,1.01e-06,0.212,0.915,126.011
13200,6q9XTgfWilsnyiFofvYrIF,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",65,Badshah,78,0.788,0.87,9,-5.217,1,0.177,0.123,1.43e-05,0.0692,0.884,109.974
13201,6oloWgrErtc8dG2WiV55gn,Sawan Mein Lag Gayi Aag,59,Mika Singh,68,0.792,0.813,7,-3.687,1,0.0513,0.388,2.29e-05,0.0541,0.868,130.058
13202,5swv4r5dYNHhsL54jGqmn8,Tukur Tukur,54,Pritam,89,0.8,0.921,1,-3.7,1,0.0846,0.0841,1.82e-05,0.189,0.826,137.989
13203,5fXslGZPI5Cco6PKHzlSL3,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",66,Jasmine Sandlas,63,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993
13204,4GVNaX8tB7X14lv2hnUm3e,"Tune Maari Entriyaan (From ""Gunday"")",52,Sohail Sen,63,0.798,0.875,5,-5.277,0,0.19,0.163,3.88e-05,0.035,0.663,126.668
13205,1OACsTiYokI4NUgnMonSmt,Bom Diggy Diggy,52,Zack Knight,64,0.782,0.827,11,-4.219,0,0.0627,0.159,6.16e-05,0.226,0.498,104.032
13206,1bAa1OyefOhXdqnL8dlxFt,High Heels Te Nachche,54,Meet Bros.,68,0.796,0.85,1,-3.641,1,0.203,0.0992,6.16e-05,0.129,0.559,136.03
13207,1iF6lrJludTZmfgMgXPqSe,Nachange Saari Raat,53,Meet Bros.,68,0.679,0.921,1,-4.416,0,0.0362,0.0799,1.41e-06,0.0636,0.755,131.084
13208,2UE5pVmMGjfD5XUQTpYpD6,Aankh Marey,54,Neha Kakkar,77,0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999
13209,3BhjbaGeI7E0CiIjctfdD3,Kar Gayi Chull,59,Badshah,78,0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99
13210,28veUNu4veN0LOBVa0nFw8,"Muqabla (From ""Street Dancer 3D"")",63,Yash Narvekar,56,0.804,0.913,7,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993
13211,5I2wbDvSI98HLVB42YO9sU,"Lagdi Lahore Di (From ""Street Dancer 3D"")",56,Guru Randhawa,73,0.786,0.797,6,-4.063,1,0.0414,0.233,6.16e-05,0.0861,0.453,95.014
13212,0ZHILXmUaVSLEOCWxPQ1ga,Makhna,71,Tanishk Bagchi,82,0.696,0.704,1,-7.876,1,0.0423,0.167,6.16e-05,0.155,0.426,124.972
13213,3F0I9AkbRwz12yz7Hxn0bF,Oh Ho Ho Ho (Remix),59,Sukhbir,59,0.676,0.935,5,-3.499,0,0.0892,0.00917,6.16e-05,0.097,0.802,144.944
13214,44ohhhvkNX8bpfVTF6V7Tc,Oye Oye,48,Aditi Singh Sharma,61,0.596,0.875,8,-4.098,0,0.0585,0.00434,6.16e-05,0.268,0.581,129.992
13215,02ChyNqDE1nEJacyj2i2eQ,Lift Teri Bandh Hai,45,Anu Malik,67,0.829,0.76,1,-5.552,1,0.106,0.0116,1.04e-05,0.336,0.773,107.01
13216,2AjGLmuZK1fu21n1IpB9RU,Swag Se Swagat,52,Vishal-Shekhar,80,0.825,0.559,1,-7.907,1,0.0722,0.0212,0.000689,0.205,0.207,105.957
13217,3T0KcbL448JvlX81gazhAd,Mummy Nu Pasand,46,Sunanda Sharma,57,0.776,0.969,8,-0.079,0,0.105,0.0149,0.000153,0.352,0.802,94.018
13218,6K9H6SxVbG46qvlqmdNTIX,Dheeme Dheeme,45,Tony Kakkar,65,0.8,0.972,10,-2.053,0,0.0405,0.149,0.00335,0.351,0.693,110.054
13219,068HSvCf5MbQfhV4qqaelg,"Haan Main Galat (From ""Love Aaj Kal"")",58,Pritam,89,0.685,0.736,7,-5.656,1,0.0521,0.0997,0.0112,0.101,0.893,117.979
13220,5SVpD60u9vjoQ2OeoKsTkb,Akh Lad Jaave,55,Badshah,78,0.867,0.705,10,-3.893,0,0.0522,0.00452,6.16e-05,0.0868,0.285,94.985
13221,3InIAYQyi22mfV4g1T9Jkc,Main Tera Boyfriend,57,Pritam,89,0.841,0.914,11,-3.917,0,0.0613,0.0958,6.16e-05,0.115,0.651,104.014
13222,7BjQd0sfYsMGVrTpRdBNTT,"The Breakup Song (From ""Ae Dil Hai Mushkil"")",52,Pritam,89,0.818,0.93,11,-2.982,1,0.247,0.33,6.16e-05,0.658,0.831,113.988
13223,6GVv6Zn0zfN36sKDJY1axO,Cham Cham,50,Meet Bros.,68,0.757,0.67,10,-6.414,1,0.102,0.345,6.16e-05,0.187,0.524,120.009
13224,0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,69,Vishal-Shekhar,80,0.799,0.784,4,-5.207,0,0.0519,0.11,2.84e-06,0.227,0.26,96.953
13225,2Ox8j2Z4AiEv9ASuwWDInJ,Pehla Pehla Pyar,40,S. P. Balasubrahmanyam,79,0.594,0.53,5,-10.226,0,0.0281,0.443,3.71e-06,0.421,0.457,101.831
13226,7ucrojjQI5AuW3E1ol11VW,Tumsa Koi Pyaara,63,Kumar Sanu,76,0.454,0.604,9,-8.441,0,0.0577,0.753,3.05e-05,0.388,0.932,157.245
